name,pos,avg_xG,avg_xA,avg_xGC,avg_I,avg_C,avg_T,avg_ICT,fixture_difficulty,is_home,form,class
Marc Guéhi,DEF,0.0,0.022251665592193604,1.1815582500000001,17.799999999999997,3.275,2.0,2.3,8,1,4.0,?
Joachim Andersen,DEF,0.0,0.052639853209257126,1.1815582500000001,19.65,5.575,1.5,2.7,8,1,4.0,?
Nathaniel Clyne,DEF,0.0036785630509257317,0.0,1.1815582500000001,9.45,1.6500000000000001,2.25,1.325,8,1,4.0,?
Reece Hannam,DEF,FAIL,FAIL,FAIL,0.0,0.0,0.0,0.0,8,1,0.0,?
Tayo Adaramola,DEF,FAIL,FAIL,FAIL,0.0,0.0,0.0,0.0,8,1,0.0,?
Seamus Coleman,DEF,0.01548931747674942,0.04175176378339529,1.66179375,12.7,8.125,6.5,2.725,9,0,2.75,?
Michael Keane,DEF,0.0,0.0,1.66179375,6.75,0.3,0.0,0.7,9,0,1.75,?
Mason Holgate,DEF,0.0,0.0039848643355071545,1.66179375,19.05,3.15,1.5,2.375,9,0,2.25,?
Ben Godfrey,DEF,0.043861954007297754,0.03840753808617592,1.66179375,9.15,0.4,5.5,1.5,9,0,1.75,?
Jonjoe Kenny,DEF,0.02391642378643155,0.0026451731100678444,1.66179375,7.1000000000000005,2.5,1.25,1.075,9,0,0.25,?
Jarrad Branthwaite,DEF,0.19443711265921593,0.0,1.66179375,1.2,0.2,0.0,0.15,9,0,0.0,?
Reece Welch,DEF,FAIL,FAIL,FAIL,0.0,0.0,0.0,0.0,9,0,0.0,?
Nathan Patterson,DEF,FAIL,FAIL,FAIL,0.0,0.0,0.0,0.0,9,0,0.0,?
Vitalii Mykolenko,DEF,0.0,0.01908981551726659,1.66179375,2.1500000000000004,3.8249999999999997,0.5,0.65,9,0,0.5,?
Jonny Evans,DEF,0.1238221600651741,0.02382867969572544,1.961835,1.15,0.0,0.0,0.125,8,0,0.25,?
Ricardo Domingos Barbosa Pereira,DEF,0.07607909850776196,0.022355051711201668,1.961835,3.5,3.375,5.5,1.25,8,0,0.5,?
Daniel Amartey,DEF,0.0,0.018816128373146057,1.961835,23.150000000000002,3.8000000000000003,2.0,2.925,8,0,4.25,?
Timothy Castagne,DEF,0.006483972072601318,0.022702151909470558,1.961835,10.1,0.575,1.75,1.25,8,0,3.5,?
Çaglar Söyüncü,DEF,0.02647099643945694,0.0,1.961835,27.4,1.8,7.5,3.675,8,0,4.25,?
James Justin,DEF,0.10464005172252655,0.07858531922101974,1.961835,5.5,3.925,11.25,2.075,8,0,0.75,?
Luke Thomas,DEF,0.009398999623954296,0.008870352059602737,1.961835,15.5,4.4,5.5,2.55,8,0,3.25,?
Wesley Fofana,DEF,0,0,1.961835,0.0,0.0,0.0,0.0,8,0,0.0,?
Jannik Vestergaard,DEF,0.0,0.0,1.961835,0.0,0.0,0.0,0.0,8,0,0.0,?
Ben Nelson,DEF,FAIL,FAIL,FAIL,0.0,0.0,0.0,0.0,8,0,0.0,?
Liam Cooper,DEF,0.008576793596148491,0.0,1.06856475,0.0,0.0,0.0,0.0,6,1,0.0,?
Luke Ayling,DEF,0.10353377088904381,0.06684627383947372,1.06856475,25.950000000000003,9.350000000000001,26.25,6.125,6,1,4.25,?
Robin Koch,DEF,0.08913807198405266,0.028413087595254183,1.06856475,9.45,6.175000000000001,3.0,1.875,6,1,1.0,?
Pascal Struijk,DEF,0.2305193543434143,0.010868637822568417,1.06856475,22.4,3.1,15.75,4.15,6,1,1.0,?
Charlie Cresswell,DEF,0.01575871743261814,0.0,1.06856475,2.3,0.05,1.0,0.325,6,1,0.0,?
Kris Moore,DEF,FAIL,FAIL,FAIL,0.0,0.0,0.0,0.0,6,1,0.0,?
Joel Matip,DEF,0.15880560595542192,0.06450953939929605,0.6608545,26.85,4.300000000000001,11.5,4.25,1,1,7.75,?
Virgil van Dijk,DEF,0.11102162813767791,0.0,0.6608545,24.55,0.9750000000000001,11.5,3.7,1,1,8.0,?
Andrew Robertson,DEF,0.045506888534873724,0.43271638453006744,0.6608545,27.6,34.55,11.75,7.3999999999999995,1,1,9.25,?
Joseph Gomez,DEF,0.0,0.010269287042319775,0.6608545,0.0,0.0,0.0,0.0,1,1,0.0,?
Ibrahima Konaté,DEF,0.017796307802200317,0.0,0.6608545,4.65,0.325,0.0,0.5,1,1,1.5,?
Konstantinos Tsimikas,DEF,0.11342110531404614,0.19658161234110594,0.6608545,0.0,0.0,0.0,0.0,1,1,0.0,?
Conor Bradley,DEF,FAIL,FAIL,FAIL,0.0,0.0,0.0,0.0,1,1,0.0,?
Owen Beck,DEF,FAIL,FAIL,FAIL,0.0,0.0,0.0,0.0,1,1,0.0,?
Jarell Quansah,DEF,FAIL,FAIL,FAIL,0.0,0.0,0.0,0.0,1,1,0.0,?
Kyle Walker,DEF,0.01546354778110981,0.06595485704019666,0.9022382499999999,9.15,13.825,2.5,2.55,1,0,2.25,?
John Stones,DEF,0.012523600598797202,0.032475545071065426,0.9022382499999999,12.95,10.6,4.75,2.825,1,0,4.25,?
João Pedro Cavaco Cancelo,DEF,0.07185085536912084,0.039358071982860565,0.9022382499999999,23.1,21.4,19.5,6.3999999999999995,1,0,5.25,?
Nathan Aké,DEF,0.16670749755576253,0.1543188989162445,0.9022382499999999,0.0,0.0,0.0,0.0,1,0,0.0,?
Aymeric Laporte,DEF,0.14241306320764124,0.037640150636434555,0.9022382499999999,20.950000000000003,10.549999999999999,4.0,3.55,1,0,4.0,?
Oleksandr Zinchenko,DEF,0.014320841990411282,0.11646073684096336,0.9022382499999999,0.0,0.0,0.0,0.0,1,0,0.0,?
Luke Mbete,DEF,FAIL,FAIL,FAIL,0.0,0.0,0.0,0.0,1,0,0.0,?
Joshua Wilson-Esbrand,DEF,FAIL,FAIL,FAIL,0.0,0.0,0.0,0.0,1,0,0.0,?
Conrad Egan-Riley,DEF,FAIL,FAIL,FAIL,0.0,0.0,0.0,0.0,1,0,0.0,?
Harry Maguire,DEF,0.04146637208759785,0.0,1.63750625,23.150000000000002,0.5499999999999999,4.25,2.8,5,1,1.25,?
Luke Shaw,DEF,0.0046105217188596725,0.22549818083643913,1.63750625,10.549999999999999,12.325,1.5,2.45,5,1,1.0,?
Alex Nicolao Telles,DEF,0.048812719993293285,0.06824172288179398,1.63750625,16.0,25.15,5.75,4.675000000000001,5,1,3.25,?
Victor Lindelöf,DEF,0.019207380712032318,0.010730743408203125,1.63750625,11.4,6.0,4.5,2.1999999999999997,5,1,2.75,?
Eric Bailly,DEF,0.0,0.0,1.63750625,0.0,0.0,0.0,0.0,5,1,0.0,?
Aaron Wan-Bissaka,DEF,0.030888205394148827,0.0369088314473629,1.63750625,15.0,12.075,8.0,3.5250000000000004,5,1,1.75,?
José Diogo Dalot Teixeira,DEF,0.018677337560802698,0.04700437793508172,1.63750625,3.5,0.75,0.0,0.425,5,1,0.25,?
Raphaël Varane,DEF,0.0,0.004183318931609392,1.63750625,8.55,3.45,0.5,1.275,5,1,2.0,?
Phil Jones,DEF,0.0,0.0,1.63750625,0.0,0.0,0.0,0.0,5,1,0.0,?
Matt Targett,DEF,0.02027801889926195,0.10153942322358489,1.30695725,16.1,20.9,7.0,4.425,7,0,2.0,?
Dan Burn,DEF,0.0923722293227911,0.033935902174562216,1.30695725,26.0,5.75,9.25,4.074999999999999,7,0,2.75,?
Matt Ritchie,DEF,0.02559485472738743,0.0,1.30695725,0.0,0.0,0.0,0.0,7,0,0.0,?
Jamaal Lascelles,DEF,0.015223168767988682,0.0,1.30695725,3.2,0.0,0.5,0.375,7,0,0.5,?
Paul Dummett,DEF,0.0,0.0,1.30695725,0.0,0.0,0.0,0.0,7,0,0.0,?
Javier Manquillo,DEF,0.0,0.0,1.30695725,1.5999999999999999,0.47500000000000003,0.0,0.22499999999999998,7,0,1.0,?
Emil Krafth,DEF,0.01696274382993579,0.006182562559843063,1.30695725,9.7,1.15,2.75,1.375,7,0,2.25,?
Fabian Schär,DEF,0.05632317531853914,0.0,1.30695725,20.7,1.45,17.0,3.9000000000000004,7,0,4.0,?
Grant Hanley,DEF,0.03222784772515297,0.0,2.639405,21.799999999999997,0.3,5.75,2.8,6,0,0.5,?
Sam Byram,DEF,0.013233405537903309,0.014385499060153961,2.639405,5.7,3.325,10.75,1.975,6,0,0.25,?
Christoph Zimmermann,DEF,0.02748558670282364,0.0,2.639405,1.9,0.05,1.75,0.375,6,0,0.0,?
Jacob Sørensen,DEF,FAIL,FAIL,FAIL,0.0,0.0,0.0,0.0,6,0,0.0,?
Ben Gibson,DEF,0.0,0.0,2.639405,11.3,0.32500000000000007,1.0,1.25,6,0,0.5,?
Dimitris Giannoulis,DEF,0.0,0.0468175895512104,2.639405,0.0,0.0,0.0,0.0,6,0,0.0,?
Ozan Kabak,DEF,0.0,0.004590753931552172,2.639405,6.9,2.725,0.0,0.95,6,0,0.5,?
Jonathan Tomkinson,DEF,FAIL,FAIL,FAIL,0.0,0.0,0.0,0.0,6,0,0.0,?
Jack Stephens,DEF,0.0,0.013529027812182903,1.3461874999999999,4.699999999999999,0.075,0.5,0.525,3,0,0.25,?
Kyle Walker-Peters,DEF,0.0599069818854332,0.13928258791565895,1.3461874999999999,13.55,16.2,15.75,4.525,3,0,3.0,?
Jan Bednarek,DEF,0.1354769142344594,0.031058807391673326,1.3461874999999999,17.450000000000003,6.625,12.75,3.675,3,0,1.5,?
Mohammed Salisu,DEF,0.18658061046153307,0.0,1.3461874999999999,16.85,1.6,28.75,4.7,3,0,1.75,?
Romain Perraud,DEF,0.04149273782968521,0.03383797989226878,1.3461874999999999,0.6,2.7249999999999996,1.75,0.475,3,0,-0.25,?
Tino Livramento,DEF,0.16636489890515804,0.3521252553910017,1.3461874999999999,15.099999999999998,17.224999999999998,5.5,3.8,3,0,2.25,?
Yan Valery,DEF,0.012536589987576008,0.12752564251422882,1.3461874999999999,1.25,3.75,0.25,0.525,3,0,0.0,?
Thierry Small,DEF,FAIL,FAIL,FAIL,0.0,0.0,0.0,0.0,3,0,0.0,?
Matt Doherty,DEF,0.07587163802236319,0.24586118385195732,0.72825925,20.6,19.525,20.75,6.1000000000000005,2,1,5.75,?
Eric Dier,DEF,0.2464430332183838,0.0,0.72825925,19.95,0.6000000000000001,13.25,3.4,2,1,3.5,?
Ben Davies,DEF,0.004009517375379801,0.0,0.72825925,11.85,2.7249999999999996,2.0,1.7,2,1,3.75,?
Davinson Sánchez,DEF,0.01611310988664627,0.0,0.72825925,2.15,0.125,1.0,0.325,2,1,0.25,?
Sergio Reguilón,DEF,0.23958919569849968,0.06868721172213554,0.72825925,19.75,19.8,22.5,6.225,2,1,4.5,?
Joe Rodon,DEF,0.0,0.0,0.72825925,0.0,0.0,0.0,0.0,2,1,0.0,?
Cristian Romero,DEF,0.048833683133125305,0.03687023697420955,0.72825925,23.75,9.875,9.25,4.275,2,1,4.25,?
Emerson Aparecido Leite de Souza Junior,DEF,FAIL,FAIL,FAIL,1.6,5.9,1.5,0.9,2,1,0.5,?
Tobi Omole,DEF,FAIL,FAIL,FAIL,0.0,0.0,0.0,0.0,2,1,0.0,?
Craig Cathcart,DEF,0.0,0.0,1.5566175,15.350000000000001,0.475,0.0,1.55,10,0,2.0,?
Francisco Femenía Far,DEF,0.0,0.2822302505373955,1.5566175,8.8,7.375,1.0,1.75,10,0,1.5,?
Christian Kabasele,DEF,0.016322709619998932,0.0,1.5566175,7.2,1.2,1.25,0.95,10,0,1.25,?
William Troost-Ekong,DEF,0.0,0.0,1.5566175,0.0,0.0,0.0,0.0,10,0,0.0,?
Adam Masina,DEF,0.025447032880038023,0.04386041685938835,1.5566175,0.0,0.0,0.0,0.0,10,0,0.0,?
Francisco Sierralta,DEF,0.008098075166344643,0.0,1.5566175,0.0,0.0,0.0,0.0,10,0,0.0,?
James Morris,DEF,FAIL,FAIL,FAIL,0.0,0.0,0.0,0.0,10,0,0.0,?
Hassane Kamara,DEF,0.020478340331465006,0.013245009118691087,1.5566175,19.85,7.35,2.25,2.95,10,0,2.25,?
Samir Caetano de Souza Santos,DEF,FAIL,FAIL,FAIL,14.0,0.19999999999999998,6.25,2.05,10,0,2.0,?
Kurt Zouma,DEF,0.05449429899454117,0.0,1.6706320000000001,24.35,0.75,9.75,3.4749999999999996,3,1,2.75,?
Aaron Cresswell,DEF,0.018823672086000443,0.0543990433216095,1.6706320000000001,13.95,15.2,2.25,3.15,3,1,2.75,?
Craig Dawson,DEF,0.17836982104927301,0.08681586384773254,1.6706320000000001,24.4,2.975,7.25,3.45,3,1,3.0,?
Ryan Fredericks,DEF,0.0,0.01339358277618885,1.6706320000000001,0.45,0.225,0.5,0.125,3,1,0.25,?
Arthur Masuaku,DEF,0.0,0.1850607693195343,1.6706320000000001,1.45,1.475,0.0,0.3,3,1,0.0,?
Issa Diop,DEF,0.0,0.0729578360915184,1.6706320000000001,0.5,0.0,0.0,0.05,3,1,0.5,?
Ben Johnson,DEF,0.0,0.07483215630054474,1.6706320000000001,13.7,9.875,2.0,2.5500000000000003,3,1,2.75,?
Jamal Baptiste,DEF,FAIL,FAIL,FAIL,0.0,0.0,0.0,0.0,3,1,0.0,?
Harrison Ashby,DEF,0.0,0.0,1.6706320000000001,0.0,0.0,0.0,0.0,3,1,0.0,?
Ajibola Alese,DEF,FAIL,FAIL,FAIL,0.0,0.0,0.0,0.0,3,1,0.0,?
Pierre Ekwah,DEF,FAIL,FAIL,FAIL,0.0,0.0,0.0,0.0,3,1,0.0,?
Willy Boly,DEF,0.0,0.0,1.5636459999999999,7.15,0.47500000000000003,0.5,0.825,5,1,1.5,?
Conor Coady,DEF,0.05781703582033515,0.0,1.5636459999999999,21.75,1.0750000000000002,7.25,3.0250000000000004,5,1,5.5,?
Romain Saïss,DEF,0.0,0.0052347732707858086,1.5636459999999999,18.1,4.525,2.0,2.5,5,1,3.25,?
Fernando Marçal,DEF,0.019997489172965288,0.13289237767457962,1.5636459999999999,10.9,9.55,9.75,3.025,5,1,2.0,?
Jonathan Castro Otto,DEF,0.13527747592888772,0.07921719364821911,1.5636459999999999,20.65,22.85,16.75,6.0249999999999995,5,1,5.25,?
Max Kilman,DEF,0.017973052337765694,0.0,1.5636459999999999,5.0,0.975,1.0,0.7,5,1,2.25,?
Yerson Mosquera Valdelamar,DEF,FAIL,FAIL,FAIL,0.0,0.0,0.0,0.0,5,1,0.0,?
Rayan Ait Nouri,DEF,0.01567825861275196,0.05504377977922559,1.5636459999999999,4.15,9.65,3.5,1.75,5,1,2.5,?
Hugo Bueno,DEF,FAIL,FAIL,FAIL,0.0,0.0,0.0,0.0,5,1,0.0,?
Toti António Gomes,DEF,FAIL,FAIL,FAIL,0.0,0.0,0.0,0.0,5,1,0.0,?
