name,pos,avg_xG,avg_xA,avg_xGC,avg_I,avg_C,avg_T,avg_ICT,fixture_difficulty,is_home,form,class
Andy Lonergan,GK,FAIL,FAIL,FAIL,0.0,0.0,0.0,0.0,2,1,0.0,?
Harry Tyrer,GK,FAIL,FAIL,FAIL,0.0,0.0,0.0,0.0,2,1,0.0,?
Kasper Schmeichel,GK,0.0,0.003967297729104757,1.64886425,27.500000000000004,2.525,0.0,3.0,4,1,4.75,?
Eldin Jakupovic,GK,FAIL,FAIL,FAIL,0.0,0.0,0.0,0.0,4,1,0.0,?
Illan Meslier,GK,0.0,0.0,1.37593975,30.950000000000003,0.0,0.0,3.0999999999999996,7,0,2.75,?
Kristoffer Klaesson,GK,FAIL,FAIL,FAIL,0.0,0.0,0.0,0.0,7,0,0.0,?
Adrián San Miguel del Castillo,GK,FAIL,FAIL,FAIL,0.0,0.0,0.0,0.0,8,0,0.0,?
Alisson Ramses Becker,GK,0.0,0.032016996294260025,0.6947257499999999,18.25,0.0,0.0,1.8250000000000002,8,0,6.0,?
Caoimhin Kelleher,GK,0.0,0.0,0.6947257499999999,0.0,0.0,0.0,0.0,8,0,0.0,?
Marcelo de Araújo Pitaluga Filho,GK,FAIL,FAIL,FAIL,0.0,0.0,0.0,0.0,8,0,0.0,?
Ederson Santana de Moraes,GK,0.0,0.0,0.9022382499999999,17.25,0.0,0.0,1.7,1,0,3.5,?
Zack Steffen,GK,0.0,0.0,0.9022382499999999,0.0,0.0,0.0,0.0,1,0,0.0,?
Scott Carson,GK,FAIL,FAIL,FAIL,0.0,0.0,0.0,0.0,1,0,0.0,?
Cieran Slicker,GK,FAIL,FAIL,FAIL,0.0,0.0,0.0,0.0,1,0,0.0,?
David de Gea,GK,0.0,0.0,1.63750625,24.5,0.0,0.0,2.4250000000000003,5,1,2.75,?
Dean Henderson,GK,FAIL,FAIL,FAIL,0.0,0.0,0.0,0.0,5,1,0.0,?
Tom Heaton,GK,FAIL,FAIL,FAIL,0.0,0.0,0.0,0.0,5,1,0.0,?
Karl Darlow,GK,FAIL,FAIL,FAIL,0.0,0.0,0.0,0.0,3,0,0.0,?
Martin Dubravka,GK,FAIL,FAIL,FAIL,19.95,0.0,0.0,2.0,3,0,2.0,?
Mark Gillespie,GK,FAIL,FAIL,FAIL,0.0,0.0,0.0,0.0,3,0,0.0,?
Michael McGovern,GK,FAIL,FAIL,FAIL,0.0,0.0,0.0,0.0,6,0,0.0,?
Tim Krul,GK,0.0,0.11980179697275162,2.639405,23.45,3.325,0.0,2.6750000000000003,6,0,2.0,?
Angus Gunn,GK,0.0,0.0,2.639405,13.5,0.0,0.0,1.35,6,0,0.75,?
Jon McCracken,GK,FAIL,FAIL,FAIL,0.0,0.0,0.0,0.0,6,0,0.0,?
Fraser Forster,GK,0.0,0.0,1.3461874999999999,20.8,0.0,0.0,2.1,3,0,2.5,?
Harry Lewis,GK,FAIL,FAIL,FAIL,0.0,0.0,0.0,0.0,3,0,0.0,?
Willy Caballero,GK,0.0,0.0,1.3461874999999999,0.0,0.0,0.0,0.0,3,0,0.0,?
Hugo Lloris,GK,0.0,0.0,1.16945325,11.6,0.0,0.0,1.15,6,0,3.5,?
Pierluigi Gollini,GK,FAIL,FAIL,FAIL,0.0,0.0,0.0,0.0,6,0,0.0,?
Brandon Austin,GK,FAIL,FAIL,FAIL,0.0,0.0,0.0,0.0,6,0,0.0,?
Ben Foster,GK,0.0,0.0,1.5566175,20.8,0.0,0.0,2.075,10,0,3.5,?
Daniel Bachmann,GK,0.0,0.0,1.5566175,0.0,0.0,0.0,0.0,10,0,0.0,?
Robert Elliot,GK,FAIL,FAIL,FAIL,0.0,0.0,0.0,0.0,10,0,0.0,?
Vincent Angelini,GK,FAIL,FAIL,FAIL,0.0,0.0,0.0,0.0,10,0,0.0,?
Darren Randolph,GK,FAIL,FAIL,FAIL,0.0,0.0,0.0,0.0,7,0,0.0,?
Lukasz Fabianski,GK,0.0,0.0,1.266788,22.6,0.0,0.0,2.25,7,0,3.75,?
Alphonse Areola,GK,0.0,0.0,1.266788,0.0,0.0,0.0,0.0,7,0,0.0,?
John Ruddy,GK,FAIL,FAIL,FAIL,0.0,0.0,0.0,0.0,3,1,0.0,?
José Malheiro de Sá,GK,FAIL,FAIL,FAIL,24.549999999999997,0.0,0.0,2.45,3,1,4.5,?
James Storer,GK,FAIL,FAIL,FAIL,0.0,0.0,0.0,0.0,3,1,0.0,?
